bookid	responseid	num_sentences	Emotional_impact	Narrative_feeling	Reflection	Aesthetic_feeling	All
41143	397297	3	0	2	0	1	3
41143	397299	3	3	1	1	0	5
41143	397301	3	0	1	1	0	2
41143	397305	3	1	0	0	0	1
41143	397308	3	0	1	0	0	1
41143	397310	3	0	1	0	1	2
41143	397312	3	2	1	0	0	3
41143	397315	3	1	2	0	0	3
41143	397316	3	0	1	0	0	1
41143	397318	3	0	1	0	1	2
41143	397321	3	1	0	0	2	3
41143	397329	3	0	1	0	0	1
41143	397331	3	0	0	0	0	0
41143	397333	3	4	2	1	2	9
41143	397334	3	1	1	0	2	4
41143	397335	3	1	0	0	0	1
41143	397337	3	0	0	0	0	0
41143	397341	3	2	1	0	0	3
41143	397345	3	1	0	0	0	1
41143	397349	3	1	2	0	1	4
41143	397366	3	1	2	1	2	6
41143	397373	3	1	2	0	0	3
41143	397375	3	0	0	0	2	2
41143	397377	3	1	1	0	0	2
41143	397382	3	0	1	0	1	2
41143	397392	3	0	1	0	1	2
41143	397395	3	0	0	0	0	0
41143	397404	3	1	1	2	1	5
41143	397408	3	0	0	0	1	1
41143	397410	3	2	3	0	2	7
41143	397417	3	2	0	0	1	3
41143	397425	3	1	1	0	0	2
41143	397428	3	0	0	0	1	1
41143	397429	3	1	0	0	0	1
41143	397431	3	2	0	0	0	2
41143	397440	3	1	1	0	0	2
41143	397442	3	1	0	1	0	2
41143	397449	3	1	1	0	2	4
41143	397454	3	1	0	0	2	3
41143	397459	3	0	1	0	1	2
41143	397468	3	3	1	0	1	5
41143	397477	3	0	0	0	1	1
41143	397483	3	0	1	0	1	2
41143	397486	3	1	0	0	1	2
41143	397487	3	1	4	0	0	5
41143	397489	3	2	0	0	2	4
41143	397490	3	0	2	0	0	2
41143	397494	3	1	0	0	0	1
41143	397499	3	0	0	0	0	0
41143	397508	3	0	0	0	0	0
41143	397511	3	0	0	0	2	2
41143	397512	3	0	2	0	0	2
41143	397513	3	1	0	0	0	1
41143	397515	3	0	1	0	1	2
41143	397519	3	0	0	1	2	3
41143	397527	3	0	1	0	1	2
41143	397531	3	2	1	0	1	4
41143	397533	3	1	0	0	0	1
41143	397541	3	0	0	1	1	2
41143	397562	3	2	0	0	0	2
41143	397565	3	0	0	0	1	1
41143	397574	3	2	1	0	0	3
41143	397576	3	0	1	0	0	1
41143	397581	3	0	0	0	1	1
41143	397582	3	3	2	0	0	5
41143	397583	3	0	2	0	1	3
41143	397601	3	1	0	0	0	1
41143	397602	3	1	1	0	0	2
41143	397612	3	2	1	0	2	5
41143	397616	3	1	1	0	0	2
41143	397617	3	0	2	1	1	4
41143	397623	3	2	0	0	1	3
41143	397626	3	1	0	0	2	3
41143	397627	3	2	1	0	0	3
41143	397630	3	0	0	2	0	2
41143	397633	3	2	0	0	0	2
41143	397638	3	1	0	0	2	3
41143	397639	3	4	2	0	1	7
41143	397643	3	1	1	0	1	3
41143	397665	3	1	1	0	0	2
41143	397667	3	1	0	0	1	2
41143	397669	3	1	0	0	0	1
41143	397672	3	0	3	0	2	5
41143	397676	3	1	1	2	0	4
41143	397677	3	1	1	0	0	2
41143	397682	3	1	0	0	0	1
41143	397685	3	1	1	0	0	2
41143	397695	3	2	0	0	0	2
41143	397698	3	1	0	0	2	3
41143	397701	3	1	2	0	1	4
41143	397703	3	1	1	0	1	3
41143	397706	3	0	1	0	0	1
41143	397710	3	2	1	0	1	4
41143	397712	3	0	1	0	0	1
41143	397716	3	2	0	0	0	2
41143	397723	3	0	2	0	0	2
41143	397727	3	1	1	0	1	3
41143	397732	3	1	1	0	1	3
41143	397733	3	1	0	0	2	3
41143	397735	3	2	1	0	2	5
41143	397736	3	0	0	0	0	0
41143	397737	3	0	2	1	0	3
41143	397739	3	0	0	0	0	0
41143	397740	3	0	1	0	1	2
41143	397741	3	1	3	0	0	4
41143	397742	3	1	0	0	0	1
41143	397745	3	0	0	0	0	0
41143	397748	3	1	2	0	1	4
41143	397751	3	2	0	2	0	4
41143	397752	3	0	0	0	1	1
41143	397755	3	1	0	0	0	1
41143	397758	3	1	0	0	1	2
41143	397760	3	1	0	0	0	1
41143	397766	3	2	2	0	0	4
41143	397776	3	0	1	0	2	3
41143	397777	3	1	1	0	0	2
41143	397779	3	0	0	0	1	1
41143	397781	3	1	0	0	4	5
41143	397787	3	0	4	0	2	6
41143	397788	3	3	1	0	0	4
41143	397799	3	0	0	0	0	0
41143	397803	3	0	3	0	0	3
41143	397811	3	0	3	0	0	3
41143	397818	3	2	2	0	1	5
41143	397820	3	2	1	0	0	3
41143	397821	3	1	3	0	1	5
41143	397843	3	0	0	0	1	1
41143	397849	3	0	1	0	0	1
41143	397850	3	0	1	0	0	1
41143	397851	3	0	2	0	0	2
41143	397858	3	1	0	0	0	1
41143	397865	3	1	0	0	2	3
41143	397873	3	2	0	0	0	2
41143	397880	3	1	0	0	0	1
41143	397888	3	1	0	0	0	1
41143	397903	3	0	0	0	0	0
41143	397908	3	1	0	0	2	3
41143	397909	3	0	0	0	0	0
41143	397910	3	1	1	1	1	4
41143	397911	3	2	1	0	0	3
41143	397912	3	0	0	0	0	0
41143	397924	3	0	1	0	0	1
41143	397927	3	1	0	0	0	1
41143	397931	3	2	2	1	0	5
41143	397935	3	3	1	0	1	5
41143	397940	3	1	0	0	0	1
41143	397941	3	0	0	0	0	0
41143	397950	3	1	0	0	1	2
41143	397964	3	0	1	0	0	1
41143	397967	3	1	2	0	1	4
41143	397968	3	0	0	0	0	0
41143	397970	3	2	2	0	1	5
41143	397980	3	0	0	0	0	0
41143	397982	3	1	2	0	1	4
41143	398000	3	0	1	1	1	3
41143	398005	3	1	1	0	3	5
41143	398007	3	0	0	0	0	0
41143	398015	3	3	0	1	1	5
41143	398023	3	1	0	0	0	1
41143	398036	3	2	0	0	1	3
41143	398040	3	2	1	0	1	4
41143	398042	3	1	1	0	1	3
41143	398051	3	2	2	0	2	6
41143	398053	3	0	0	0	0	0
41143	398074	3	2	1	0	1	4
41143	398075	3	0	0	0	2	2
41143	398083	3	1	0	0	0	1
41143	398090	3	0	2	0	0	2
41143	398099	3	0	1	0	0	1
41143	398108	3	0	0	0	0	0
41143	398112	3	0	2	0	1	3
41143	398115	3	2	0	0	0	2
41143	398118	3	2	0	0	0	2
41143	398125	3	1	1	0	0	2
41143	398126	3	1	2	1	2	6
41143	398143	3	1	1	0	0	2
41143	398149	3	1	1	0	1	3
41143	398151	3	1	1	0	0	2
41143	398152	3	2	1	0	0	3
41143	398154	3	0	0	0	0	0
41143	398170	3	2	0	0	1	3
41143	398172	3	0	3	0	0	3
41143	398189	3	0	1	0	1	2
41143	398192	3	0	1	0	1	2
41143	398196	3	0	1	0	0	1
41143	398197	3	1	0	0	0	1
41143	398200	3	1	1	0	0	2
41143	398207	3	0	2	0	1	3
41143	398215	3	0	1	0	0	1
41143	398220	3	2	0	0	0	2
41143	398222	3	0	1	0	0	1
41143	398230	3	2	0	0	0	2
41143	398233	3	1	1	0	1	3
41143	398235	3	1	0	0	0	1
41143	398237	3	2	0	0	0	2
41143	398246	3	0	0	0	1	1
41143	398252	3	0	1	0	4	5
41143	398256	3	2	0	0	1	3
41143	398261	3	0	0	0	1	1
41143	398262	3	0	0	0	1	1
41143	398263	3	2	1	0	0	3
41143	398265	3	1	1	0	0	2
41143	398269	3	1	0	0	0	1
41143	398270	3	1	0	0	1	2
41143	398271	3	0	1	0	0	1
41143	398274	3	0	4	0	0	4
41143	398277	3	4	1	0	1	6
41143	398287	3	1	1	0	0	2
41143	398298	3	0	0	0	0	0
41143	398305	3	0	1	0	1	2
41143	398320	3	0	1	0	0	1
41143	398323	3	1	1	0	0	2
41143	398325	3	1	2	0	0	3
41143	398326	3	2	1	0	0	3
41143	398328	3	1	2	0	3	6
41143	398337	3	0	0	0	1	1
41143	398341	3	3	1	0	1	5
41143	398345	3	1	3	0	0	4
41143	398347	3	0	1	0	0	1
41143	398353	3	1	2	0	0	3
41143	398354	3	1	1	0	1	3
41143	398359	3	1	0	0	0	1
41143	398361	3	1	1	0	0	2
41143	181900	2	1	1	0	1	3
41143	181945	2	0	1	0	0	1
41143	183872	2	0	0	0	0	0
41143	186983	2	1	0	0	0	1
41143	187114	2	1	0	0	0	1
41143	190617	2	2	2	0	0	4
41143	191185	2	0	2	0	0	2
41143	191358	2	1	1	0	0	2
41143	192838	2	0	1	0	0	1
41143	193204	2	1	1	0	1	3
41143	200901	2	1	0	0	1	2
41143	201580	2	0	1	0	0	1
41143	202969	2	0	0	1	1	2
41143	204597	2	1	3	0	1	5
41143	205011	2	0	1	0	0	1
41143	205320	2	0	1	0	1	2
41143	207339	2	0	1	0	1	2
41143	207656	2	1	1	0	0	2
41143	211117	2	0	0	0	0	0
41143	212015	2	0	0	0	0	0
41143	212386	2	0	2	0	0	2
41143	212769	2	0	0	0	1	1
41143	213015	2	0	1	0	0	1
41143	213565	2	2	0	0	0	2
41143	216554	2	1	0	0	1	2
41143	216612	2	2	2	0	1	5
41143	218266	2	0	1	0	1	2
41143	218823	2	1	0	0	1	2
41143	279839	2	1	0	0	0	1
41143	397219	2	0	0	0	0	0
41143	397228	2	1	1	0	0	2
41143	397248	2	1	1	0	2	4
41143	397265	2	2	2	0	0	4
41143	397271	2	0	1	0	2	3
41143	397276	2	0	0	0	0	0
41143	397284	2	0	0	1	2	3
41143	397286	2	0	0	0	0	0
41143	397287	2	1	0	0	0	1
41143	397288	2	0	2	0	0	2
41143	397302	2	0	0	0	0	0
41143	397307	2	2	2	0	1	5
41143	397313	2	0	1	0	0	1
41143	397317	2	0	2	0	0	2
41143	397320	2	1	0	0	0	1
41143	397322	2	0	1	0	0	1
41143	397324	2	0	1	0	0	1
41143	397336	2	1	1	0	1	3
41143	397338	2	0	0	0	0	0
41143	397347	2	0	2	0	1	3
41143	397355	2	2	1	0	0	3
41143	397356	2	1	1	0	0	2
41143	397360	2	1	1	0	2	4
41143	397399	2	0	2	0	0	2
41143	397401	2	0	0	0	1	1
41143	397402	2	0	2	0	0	2
41143	397406	2	3	0	0	1	4
41143	397409	2	1	0	0	0	1
41143	397411	2	1	0	0	0	1
41143	397416	2	1	0	1	1	3
41143	397420	2	0	1	0	0	1
41143	397421	2	1	1	0	0	2
41143	397424	2	0	1	0	0	1
41143	397435	2	0	0	0	0	0
41143	397438	2	0	1	1	1	3
41143	397443	2	3	0	0	0	3
41143	397447	2	0	1	0	1	2
41143	397451	2	0	0	0	0	0
41143	397461	2	1	0	0	0	1
41143	397465	2	1	0	0	2	3
41143	397478	2	0	0	0	0	0
41143	397479	2	2	1	0	1	4
41143	397482	2	0	1	0	0	1
41143	397488	2	0	1	0	1	2
41143	397492	2	0	0	1	0	1
41143	397498	2	0	0	0	1	1
41143	397507	2	1	0	0	2	3
41143	397520	2	0	0	0	1	1
41143	397521	2	1	2	0	0	3
41143	397532	2	1	0	0	0	1
41143	397536	2	0	0	0	0	0
41143	397547	2	2	1	0	2	5
41143	397548	2	0	0	0	1	1
41143	397556	2	1	0	0	0	1
41143	397557	2	2	3	0	1	6
41143	397559	2	1	1	0	1	3
41143	397560	2	1	0	0	2	3
41143	397563	2	0	0	0	1	1
41143	397569	2	0	1	0	1	2
41143	397578	2	0	1	0	2	3
41143	397579	2	1	2	0	0	3
41143	397600	2	1	1	0	0	2
41143	397608	2	0	1	0	2	3
41143	397632	2	1	5	0	0	6
41143	397640	2	1	2	0	0	3
41143	397645	2	1	0	0	0	1
41143	397646	2	0	2	0	0	2
41143	397658	2	1	0	1	1	3
41143	397660	2	0	0	0	0	0
41143	397670	2	0	1	0	1	2
41143	397678	2	0	0	0	0	0
41143	397681	2	0	1	0	0	1
41143	397684	2	1	0	0	0	1
41143	397687	2	0	0	0	0	0
41143	397688	2	1	0	0	0	1
41143	397702	2	2	0	0	0	2
41143	397717	2	0	0	0	0	0
41143	397718	2	0	0	0	0	0
41143	397725	2	0	1	0	0	1
41143	397730	2	0	1	0	0	1
41143	397768	2	0	0	0	1	1
41143	397772	2	0	2	0	1	3
41143	397780	2	0	1	0	0	1
41143	397782	2	0	2	0	0	2
41143	397784	2	1	0	0	0	1
41143	397796	2	1	1	0	0	2
41143	397800	2	0	1	0	0	1
41143	397812	2	0	1	0	1	2
41143	397828	2	0	0	0	0	0
41143	397836	2	0	1	0	0	1
41143	397853	2	0	0	0	0	0
41143	397855	2	0	0	0	0	0
41143	397856	2	0	0	0	1	1
41143	397857	2	1	0	0	2	3
41143	397859	2	1	0	0	1	2
41143	397869	2	0	1	0	1	2
41143	397879	2	1	0	0	1	2
41143	397882	2	0	3	0	0	3
41143	397904	2	1	1	0	0	2
41143	397906	2	0	2	0	0	2
41143	397916	2	1	0	0	0	1
41143	397922	2	0	0	0	0	0
41143	397923	2	0	1	0	0	1
41143	397933	2	1	0	0	0	1
41143	397953	2	1	2	0	1	4
41143	397960	2	1	0	0	0	1
41143	397965	2	1	1	0	0	2
41143	397966	2	1	1	0	0	2
41143	397971	2	1	1	0	0	2
41143	397978	2	1	1	0	0	2
41143	397990	2	0	0	0	0	0
41143	397997	2	2	2	1	1	6
41143	398004	2	0	0	0	0	0
41143	398006	2	0	0	0	0	0
41143	398009	2	2	1	0	0	3
41143	398012	2	2	0	0	0	2
41143	398019	2	1	0	0	0	1
41143	398038	2	3	0	0	1	4
41143	398046	2	1	1	0	0	2
41143	398050	2	0	0	0	3	3
41143	398059	2	1	0	0	2	3
41143	398060	2	1	0	0	2	3
41143	398063	2	0	2	0	1	3
41143	398076	2	0	1	0	0	1
41143	398077	2	1	1	0	1	3
41143	398084	2	0	1	0	0	1
41143	398091	2	1	0	0	0	1
41143	398106	2	1	0	0	0	1
41143	398114	2	0	0	0	0	0
41143	398117	2	1	0	0	0	1
41143	398123	2	0	0	0	0	0
41143	398130	2	0	1	0	0	1
41143	398134	2	0	0	0	0	0
41143	398137	2	1	0	0	1	2
41143	398153	2	1	0	0	0	1
41143	398159	2	0	1	0	1	2
41143	398179	2	1	1	0	1	3
41143	398191	2	0	0	0	0	0
41143	398193	2	0	1	0	0	1
41143	398202	2	0	0	0	0	0
41143	398206	2	0	0	0	1	1
41143	398210	2	0	0	0	0	0
41143	398212	2	0	0	0	0	0
41143	398218	2	0	0	0	0	0
41143	398223	2	0	2	0	1	3
41143	398225	2	0	1	0	0	1
41143	398226	2	1	0	0	0	1
41143	398241	2	1	0	0	0	1
41143	398247	2	0	4	0	1	5
41143	398248	2	0	0	0	1	1
41143	398250	2	0	0	0	0	0
41143	398251	2	0	0	0	1	1
41143	398255	2	0	1	0	1	2
41143	398259	2	0	1	0	0	1
41143	398260	2	0	1	0	0	1
41143	398268	2	0	1	0	0	1
41143	398280	2	0	1	0	0	1
41143	398311	2	1	0	0	0	1
41143	398314	2	0	2	0	2	4
41143	398327	2	0	1	0	0	1
41143	398348	2	1	2	0	0	3
41143	398350	2	0	0	0	2	2
41143	398358	2	2	1	0	0	3
41143	86915	2	0	2	0	2	4
41143	186609	1	0	1	0	0	1
41143	186947	1	0	0	0	1	1
41143	189617	1	0	0	0	1	1
41143	190058	1	0	0	0	0	0
41143	190095	1	0	1	0	1	2
41143	190310	1	0	0	0	0	0
41143	199256	1	1	2	0	1	4
41143	200428	1	1	0	0	0	1
41143	203410	1	0	0	0	0	0
41143	206225	1	0	0	0	1	1
41143	206288	1	1	1	0	0	2
41143	209545	1	0	0	0	1	1
41143	212986	1	0	0	0	1	1
41143	213384	1	0	0	0	0	0
41143	213877	1	0	1	0	1	2
41143	214226	1	0	1	0	0	1
41143	214391	1	2	0	2	0	4
41143	214640	1	0	1	0	0	1
41143	215257	1	0	0	0	0	0
41143	218814	1	0	1	0	0	1
41143	220876	1	1	0	0	0	1
41143	221598	1	0	1	0	0	1
41143	397215	1	0	3	0	0	3
41143	397216	1	0	1	0	1	2
41143	397223	1	1	1	0	0	2
41143	397232	1	1	0	0	0	1
41143	397238	1	1	0	0	1	2
41143	397258	1	3	0	0	0	3
41143	397268	1	2	0	0	1	3
41143	397270	1	0	0	0	1	1
41143	397306	1	1	3	0	0	4
41143	397311	1	0	1	0	0	1
41143	397325	1	1	1	0	0	2
41143	397326	1	0	0	0	0	0
41143	397327	1	2	2	0	0	4
41143	397328	1	0	0	0	0	0
41143	397339	1	0	0	0	1	1
41143	397340	1	0	0	0	1	1
41143	397343	1	0	1	1	0	2
41143	397348	1	0	0	1	1	2
41143	397350	1	0	0	0	1	1
41143	397353	1	1	1	0	2	4
41143	397357	1	0	0	0	2	2
41143	397359	1	0	0	0	1	1
41143	397361	1	0	1	0	0	1
41143	397368	1	1	0	0	0	1
41143	397384	1	0	1	0	1	2
41143	397388	1	0	0	0	0	0
41143	397405	1	0	0	0	0	0
41143	397423	1	0	1	0	0	1
41143	397430	1	0	0	0	0	0
41143	397436	1	1	0	0	0	1
41143	397448	1	1	2	0	2	5
41143	397464	1	0	0	0	0	0
41143	397470	1	0	0	0	1	1
41143	397481	1	1	0	0	0	1
41143	397528	1	0	1	0	1	2
41143	397538	1	0	1	0	1	2
41143	397539	1	0	0	0	1	1
41143	397540	1	1	0	0	0	1
41143	397543	1	0	0	0	0	0
41143	397577	1	0	1	0	0	1
41143	397584	1	0	1	0	0	1
41143	397599	1	0	3	0	1	4
41143	397606	1	0	4	0	1	5
41143	397642	1	1	0	0	0	1
41143	397644	1	2	1	0	0	3
41143	397666	1	0	1	0	0	1
41143	397679	1	0	0	1	0	1
41143	397691	1	1	0	0	1	2
41143	397714	1	0	0	0	0	0
41143	397719	1	0	1	0	1	2
41143	397763	1	1	1	0	0	2
41143	397771	1	1	1	0	1	3
41143	397790	1	1	1	0	0	2
41143	397801	1	0	0	0	0	0
41143	397806	1	1	2	0	0	3
41143	397810	1	1	2	0	0	3
41143	397815	1	1	0	0	1	2
41143	397826	1	1	2	0	1	4
41143	397827	1	1	1	0	2	4
41143	397833	1	1	2	0	1	4
41143	397835	1	0	1	0	0	1
41143	397844	1	1	1	0	0	2
41143	397846	1	0	0	0	0	0
41143	397871	1	0	0	0	0	0
41143	397875	1	0	0	0	0	0
41143	397877	1	0	1	0	1	2
41143	397881	1	0	0	0	0	0
41143	397885	1	2	1	0	0	3
41143	397895	1	2	0	0	2	4
41143	397918	1	0	0	0	0	0
41143	397936	1	1	1	0	2	4
41143	397937	1	2	1	0	0	3
41143	397943	1	0	2	0	0	2
41143	397946	1	0	0	0	0	0
41143	397951	1	1	0	0	0	1
41143	397999	1	1	0	0	3	4
41143	398024	1	0	0	0	1	1
41143	398025	1	1	0	0	0	1
41143	398033	1	0	1	0	0	1
41143	398045	1	1	0	0	0	1
41143	398047	1	0	0	0	0	0
41143	398088	1	0	0	0	0	0
41143	398109	1	0	1	0	1	2
41143	398119	1	1	0	0	0	1
41143	398127	1	0	0	0	0	0
41143	398131	1	1	1	0	1	3
41143	398135	1	0	3	0	0	3
41143	398136	1	0	0	0	1	1
41143	398138	1	0	1	0	0	1
41143	398175	1	0	2	0	1	3
41143	398176	1	0	1	0	0	1
41143	398180	1	1	1	0	1	3
41143	398203	1	0	0	0	0	0
41143	398216	1	1	1	0	0	2
41143	398217	1	1	2	0	1	4
41143	398229	1	0	0	0	1	1
41143	398232	1	2	2	0	2	6
41143	398239	1	0	0	0	1	1
41143	398240	1	1	0	0	0	1
41143	398257	1	1	0	0	1	2
41143	398264	1	0	0	0	0	0
41143	398275	1	0	0	0	0	0
41143	398297	1	0	1	0	1	2
41143	398299	1	0	2	0	1	3
41143	398301	1	0	0	0	1	1
41143	398307	1	2	1	0	1	4
41143	398336	1	1	0	0	1	2
29439	278294	24	4	4	0	1	9
29439	195074	22	2	1	0	1	4
29439	220013	21	2	7	0	1	10
29439	217390	19	1	1	1	0	3
29439	403160	19	1	2	1	2	6
29439	402769	18	3	3	2	2	10
29439	185744	17	3	0	1	2	6
29439	402594	17	0	2	0	0	2
29439	216911	16	6	2	1	0	9
29439	208834	15	3	3	0	4	10
29439	278314	15	3	0	1	2	6
29439	402764	15	1	2	0	1	4
29439	402846	15	2	0	1	0	3
29439	402868	14	5	0	2	1	8
29439	103157	13	3	9	1	1	14
29439	187206	13	1	1	0	0	2
29439	278306	13	1	0	0	0	1
29439	278383	13	0	0	1	0	1
29439	278391	13	3	9	1	1	14
29439	402704	13	0	4	0	1	5
29439	278302	12	2	2	0	0	4
29439	402612	12	1	2	0	1	4
29439	402618	12	4	5	0	0	9
29439	402703	12	2	3	0	1	6
29439	402746	12	1	6	2	1	10
29439	402872	12	3	2	1	3	9
29439	402936	12	2	2	1	7	12
29439	403008	12	3	2	1	1	7
29439	63497	12	3	1	0	1	5
29439	85889	12	2	2	0	0	4
29439	278349	11	0	0	1	3	4
29439	278378	11	0	2	0	2	4
29439	402665	11	1	3	0	1	5
29439	402700	11	2	3	1	6	12
29439	402717	11	0	2	0	2	4
29439	402735	11	1	6	0	3	10
29439	402796	11	2	2	0	5	9
29439	402826	11	1	0	1	2	4
29439	402898	11	2	5	1	1	9
29439	402904	11	3	2	0	0	5
29439	403100	11	1	2	0	0	3
29439	403131	11	3	3	0	3	9
29439	403139	11	1	1	0	0	2
29439	403158	11	0	4	0	1	5
29439	93213	11	0	0	1	3	4
29439	186162	10	0	0	0	0	0
29439	201668	10	1	1	0	0	2
29439	203765	10	1	5	1	1	8
29439	211522	10	5	3	1	0	9
29439	216847	10	2	1	1	2	6
29439	278359	10	3	0	1	2	6
29439	402614	10	0	1	0	0	1
29439	402707	10	1	3	2	3	9
29439	402726	10	2	4	0	2	8
29439	402790	10	1	0	0	0	1
29439	402845	10	1	0	1	0	2
29439	402873	10	2	1	2	2	7
29439	403010	10	1	1	2	1	5
29439	403025	10	0	2	0	2	4
29439	403162	10	0	3	0	1	4
29439	83872	10	2	1	0	1	4
29439	183943	9	0	2	0	1	3
29439	191533	9	0	0	0	1	1
29439	195683	9	1	2	0	1	4
29439	198373	9	0	1	0	1	2
29439	210902	9	1	1	0	1	3
29439	213346	9	2	3	2	1	8
29439	218016	9	2	3	0	1	6
29439	278326	9	1	4	0	0	5
29439	278353	9	0	0	0	0	0
29439	278356	9	0	2	0	1	3
29439	402604	9	0	3	1	2	6
29439	402630	9	1	1	0	0	2
29439	402642	9	0	3	0	2	5
29439	402684	9	2	4	0	1	7
29439	402702	9	0	2	0	0	2
29439	402743	9	0	2	0	0	2
29439	402765	9	2	1	3	0	6
29439	402770	9	0	0	1	1	2
29439	402901	9	1	1	0	2	4
29439	402929	9	2	2	0	0	4
29439	403006	9	3	4	0	4	11
29439	57173	9	1	0	1	0	2
29439	65544	9	0	3	0	1	4
29439	88982	9	1	4	0	0	5
29439	97921	9	0	2	0	1	3
29439	100051	8	3	0	1	2	6
29439	101051	8	1	4	0	0	5
29439	186050	8	0	1	2	0	3
29439	191617	8	1	3	0	3	7
29439	193314	8	0	0	1	3	4
29439	196257	8	1	2	0	0	3
29439	206016	8	2	1	0	0	3
29439	206540	8	2	3	0	2	7
29439	207645	8	1	4	0	0	5
29439	216792	8	1	1	1	0	3
29439	217187	8	0	2	0	1	3
29439	278297	8	2	1	0	1	4
29439	278380	8	3	0	1	2	6
29439	278385	8	1	4	0	0	5
29439	402587	8	2	2	0	2	6
29439	402615	8	1	4	0	1	6
29439	402647	8	1	0	0	0	1
29439	402651	8	2	2	0	2	6
29439	402652	8	1	0	1	0	2
29439	402678	8	1	0	0	1	2
29439	402698	8	0	1	1	0	2
29439	402723	8	0	2	0	0	2
29439	402750	8	3	0	1	0	4
29439	402812	8	2	0	0	0	2
29439	402876	8	1	3	0	0	4
29439	402877	8	1	0	0	1	2
29439	402947	8	0	1	1	0	2
29439	402969	8	3	1	0	2	6
29439	402989	8	2	0	0	0	2
29439	403056	8	1	2	1	1	5
29439	403075	8	1	0	0	2	3
29439	63825	8	0	0	0	1	1
29439	80893	8	2	1	0	1	4
29439	108616	7	2	0	0	0	2
29439	186950	7	1	2	0	0	3
29439	188236	7	1	1	0	0	2
29439	189659	7	2	2	1	2	7
29439	189983	7	1	0	0	1	2
29439	199059	7	1	1	0	2	4
29439	203023	7	1	0	0	2	3
29439	206857	7	0	2	0	3	5
29439	207714	7	0	0	0	1	1
29439	217428	7	0	0	0	0	0
29439	218078	7	3	1	0	1	5
29439	278320	7	0	2	0	1	3
29439	278327	7	1	1	0	2	4
29439	278333	7	0	1	0	1	2
29439	278339	7	2	0	0	0	2
29439	278347	7	0	1	1	1	3
29439	278365	7	2	2	0	1	5
29439	278369	7	0	4	0	3	7
29439	278370	7	1	1	0	1	3
29439	278375	7	1	3	0	0	4
29439	278390	7	1	3	0	1	5
29439	402592	7	1	2	0	1	4
29439	402601	7	0	1	1	0	2
29439	402608	7	1	0	0	1	2
29439	402610	7	1	4	1	1	7
29439	402611	7	0	2	1	0	3
29439	402646	7	2	2	0	1	5
29439	402666	7	1	2	1	2	6
29439	402683	7	1	2	0	1	4
29439	402692	7	3	3	0	1	7
29439	402727	7	1	1	0	1	3
29439	402733	7	0	3	0	1	4
29439	402751	7	3	3	1	0	7
29439	402758	7	3	2	0	2	7
29439	402781	7	2	1	0	1	4
29439	402791	7	1	0	1	1	3
29439	402801	7	1	2	0	2	5
29439	402816	7	0	6	0	0	6
29439	402820	7	1	1	0	1	3
29439	402832	7	0	4	0	0	4
29439	402851	7	1	3	0	2	6
29439	402907	7	1	2	1	1	5
29439	402909	7	0	1	0	3	4
29439	402991	7	3	0	0	2	5
29439	403042	7	2	1	0	2	5
29439	403065	7	3	0	0	0	3
29439	403093	7	0	6	0	1	7
29439	403098	7	1	2	0	0	3
29439	403106	7	1	3	0	1	5
29439	403118	7	0	0	0	2	2
29439	403128	7	1	3	0	1	5
29439	403157	7	0	0	0	1	1
29439	403161	7	1	1	1	1	4
29439	403165	7	2	1	1	2	6
29439	52457	7	1	3	0	0	4
29439	55167	7	0	3	0	2	5
29439	71113	7	1	1	0	1	3
29439	91950	7	0	4	0	3	7
29439	184919	6	0	1	0	0	1
29439	188493	6	0	1	0	0	1
29439	190307	6	0	1	0	1	2
29439	194350	6	2	0	0	2	4
29439	195509	6	3	1	0	0	4
29439	195997	6	1	3	0	0	4
29439	196397	6	2	1	0	1	4
29439	198245	6	2	1	0	2	5
29439	198650	6	2	2	0	0	4
29439	202012	6	0	1	0	0	1
29439	203330	6	0	1	0	0	1
29439	203413	6	1	1	0	1	3
29439	206666	6	1	1	0	1	3
29439	210062	6	0	3	0	1	4
29439	216188	6	2	7	2	0	11
29439	217326	6	1	0	0	2	3
29439	218561	6	1	2	0	0	3
29439	221546	6	1	2	0	1	4
29439	278315	6	0	1	0	0	1
29439	278331	6	1	2	0	1	4
29439	278344	6	0	2	0	0	2
29439	278360	6	1	0	0	3	4
29439	278367	6	0	2	0	0	2
29439	278373	6	0	1	0	3	4
29439	278381	6	0	1	0	0	1
29439	278387	6	1	2	0	0	3
29439	278389	6	0	1	0	0	1
29439	402581	6	1	0	0	1	2
29439	402591	6	0	0	0	0	0
29439	402634	6	0	3	0	0	3
29439	402636	6	0	1	0	1	2
29439	402658	6	1	1	1	0	3
29439	402677	6	0	0	0	1	1
29439	402708	6	0	0	0	1	1
29439	402713	6	0	1	0	1	2
29439	402722	6	1	1	0	0	2
29439	402730	6	0	1	1	2	4
29439	402741	6	1	1	0	1	3
29439	402747	6	2	4	0	2	8
29439	402757	6	1	3	0	0	4
29439	402814	6	0	0	0	1	1
29439	402842	6	0	2	0	0	2
29439	402882	6	1	0	0	2	3
29439	402884	6	1	1	3	1	6
29439	402893	6	1	0	0	0	1
29439	402897	6	0	1	0	0	1
29439	402922	6	1	2	0	1	4
29439	402925	6	0	1	0	2	3
29439	402941	6	3	0	2	2	7
29439	402959	6	2	1	0	1	4
29439	403016	6	1	3	0	2	6
29439	403020	6	0	0	0	2	2
29439	403040	6	0	0	0	1	1
